biomarkers,E-GSM1031158,E-GSM1031159,E-GSM1031160,E-GSM1031161,E-GSM1031162,E-GSM1031167,IPS-GSM1031146,IPS-GSM1031147,IPS-GSM1031148,IPS-GSM1031176,IPS-GSM1031177
cg24776407,0.3895182,0.7572289,0.6187108,0.732242,0.09600525,0.7049008,0.6680079,0.7696724,0.7153001,0.676595,0.6459293
cg24777065,0.001796023,0.01859113,0.01433343,0.01868071,0.01964684,0.00549477,0.01846452,0.02499406,0.02812027,0.01722407,0.002503837
cg24777454,0.01939765,0.07151395,0.2193318,0.2285289,0.2007274,0.2197092,0.1038046,0.132295,0.0918067,0.01423337,0.02362295
cg24777710,0.7854413,0.6234134,0.7670904,0.7252614,0.8279659,0.8391536,0.8826196,0.8659585,0.8820732,0.8505111,0.7711238
cg24777762,0,0.04766415,0.07722456,0.06559065,0.05018002,0.05977204,0.05924377,0.05247017,0.06428006,0.05597194,0.03160552
cg24777950,0.8771347,0.7387754,0.8335235,0.8371977,0.8685536,0.8235705,0.8630428,0.8340739,0.8710477,0.8143341,0.8329441
cg24778383,0,0.01043809,0,0.03536059,0.00788824,0.01052959,0.00554216,0.00878518,0.01082605,0.01203028,0.003863049
cg24779015,0.8093584,0.5603344,0.8447601,0.8956352,0.892103,0.7646389,0.8569117,0.9169952,0.9033315,0.853041,0.8709534
cg24779040,0.6297542,0.0464422,0.6272809,0.02036053,0.007457362,0.6175081,0.5275985,0.6065376,0.5796022,0.6333406,0.6405947
cg24781100,0.5649583,0.4668048,0.5232567,0.714984,0.7082081,0.6915881,0.7696125,0.7194769,0.7972854,0.5450595,0.6732965
cg24783979,0.01671916,0.029116,0.016031,0.02521636,0.01780022,0.01423581,0.03617062,0.02367623,0.03129596,0.03373246,0.01361629
cg24784109,0.2377433,0.1153537,0.2358624,0.1809279,0.1338431,0.2375841,0.1969482,0.1931609,0.2286038,0.1891052,0.2367294
cg24789424,0.7895644,0.7755063,0.8035352,0.7569235,0.8140666,0.7943673,0.8216096,0.7940432,0.7949485,0.7581955,0.7298521
cg24789869,0.0198172,0.01787836,0.01670191,0.03162865,0.01219571,0.01288484,0.05231061,0.04049134,0.04496019,0.03379952,0.02070714
cg24790296,0.007108001,0.01707468,0.02547191,0.01338051,0.01462391,0.01055426,0.02547129,0.02787611,0.03013297,0.01856615,0.01850803
cg24791546,0.03517919,0.04888289,0.0809954,0.08930917,0.05919961,0.08384093,0.08221609,0.09031519,0.1192773,0.07924856,0.06206765
cg24792272,0.04557457,0,0.03759879,0,0,0.008189732,0.0108635,0.01291869,0.006332031,0.01819365,0.002269728
cg24792360,0.789321,0.5771914,0.6936322,0.7582961,0.7228466,0.7298654,0.591774,0.5215985,0.6241596,0.45622,0.5427248
cg24792749,0.02529812,0.01845376,0,0.0117699,0.009091476,0,0.006872305,0.009761972,0.01210558,0.006678168,0.008226854
cg24793265,0.828954,0.7393515,0.7727053,0.811627,0.8732398,0.8148734,0.8200518,0.837962,0.8371685,0.7934716,0.8377175
cg24793470,0.06141685,0.1987449,0.02155863,0.07414468,0.07002463,0.02972637,0.02419186,0.01794674,0.009453081,0.04404899,0.003714784
cg24793903,0,0.0134415,0.01357574,0,0.01888844,0.005699246,0.0204729,0.0164767,0.02976451,0.01662996,0.01883043
cg24794433,0.06660191,0.09573475,0.08091914,0.1191784,0.04860317,0.0658883,0.1692136,0.1558284,0.1911794,0.1531734,0.0492675
cg24794531,0.001531963,0,0.002360861,0,0.000374241,0,0.002957411,0.00930753,0.003459445,0.006921216,0.001790821
cg24794734,0,0,0,0,0.02010617,0,0.00060058,0.003880674,0,0.007928662,0.000377942
cg24794758,0.009575023,0,0.01009921,0.004711296,0.0184249,0.0148431,0.01209569,0.01380101,0.01436031,0.01366327,0.005109259
cg24794992,0.5958372,0.7057035,0.7360312,0.8331218,0.6829985,0.7698138,0.8227232,0.6698965,0.8462333,0.7805328,0.7489147
cg24796403,0.09038944,0.03889487,0.003150054,0.0087324,0.2038542,0,0.002633139,0.01000287,0.008490821,0.002665827,0.002476348
cg24797830,0.007127009,0.05282883,0,0.07104461,0.01488033,0.01047446,0.01285414,0.01377351,0.01529783,0.02400667,0
cg24797967,0.01862003,0.0373064,0.06327791,0.04345529,0.0495773,0.06512687,0.06646409,0.1274522,0.07026912,0.05708552,0.05304492
cg24798047,0.1650639,0.1661541,0.1971678,0.2432801,0.08056074,0.1748386,0.2282498,0.2302824,0.2399517,0.1880923,0.1972229
cg24800810,0.3382576,0.2270711,0.2431804,0.3499753,0.1063162,0.2110227,0.161755,0.1631903,0.1757913,0.07598801,0.1217804
cg24800887,0.8825281,0.7625554,0.7920622,0.8476655,0.7503325,0.8137905,0.8537832,0.889052,0.8341349,0.784888,0.8190213
cg24801210,0.1132816,0.09404537,0.1030426,0.0657547,0.09170429,0.07014374,0.04779707,0.04953034,0.06076879,0.03910135,0.0386621
cg24805239,0.05590671,0.04112739,0.0437288,0.08491194,0.04020886,0.06544609,0.08911536,0.07684866,0.1025383,0.03801868,0.02877695
cg24807354,0.05518384,0.167811,0.06300865,0.156424,0.02905238,0.02115142,0.09111019,0.08190986,0.1159745,0.03934478,0.02495159
cg24808674,0.01990377,0.03307798,0.02438808,0.02453841,0.02598713,0.0261779,0.03181406,0.03052485,0.02755814,0.02795678,0.02984705
cg24809640,0.2987264,0.3814262,0.3921326,0.4504119,0.2771735,0.4922314,0.4367722,0.3576739,0.4546614,0.3600009,0.3444318
cg24809768,0.01233382,0.03350097,0,0.001675042,0.03068483,0.008195452,0.01371548,0.01265272,0.01810038,0,0.007098256
cg24812103,0.7105644,0.5079899,0.5558275,0.6356564,0.6606609,0.5727827,0.6888067,0.7347835,0.7444678,0.6066763,0.5863662
cg24812167,0.455713,0.4958678,0.5817549,0.5103436,0.4288017,0.5600052,0.5984707,0.4150346,0.6001868,0.5130016,0.4446782
cg24812297,0,0.008503803,0,0.02447979,0.002731128,0,0.003520397,0.005411156,0.004720156,0.002078503,0
cg24812523,0.6729796,0.6533927,0.6339007,0.7989542,0.8380667,0.7777165,0.8506278,0.8423423,0.8697633,0.7664565,0.7212015
cg24813163,0.4277475,0.01945738,0.4827153,0.02949601,0.01486773,0.5622272,0.4805058,0.3976438,0.5001961,0.01359658,0.009028425
cg24813212,0,0.001338945,0.01232083,0.01145663,0.004183063,0.002613686,0,0,0,0.00795363,0
cg24815853,0.3901179,0.6153711,0.4779505,0.6560411,0.4642577,0.5469139,0.6373261,0.4730259,0.5950062,0.5386667,0.5792426
cg24816298,0.4788167,0.5640314,0.6195425,0.6845953,0.3743954,0.6162026,0.7994149,0.8378609,0.8031814,0.6643406,0.6449555
cg24816455,0.8843313,0.5015052,0.60461,0.5631838,0.5230551,0.5888435,0.5995525,0.5587528,0.624499,0.3855321,0.4273843
cg24816866,0.7928587,0.7486157,0.7868611,0.7846506,0.8265179,0.80192,0.8353972,0.7712751,0.8277787,0.7246799,0.8007385
cg24817430,0,0,0.007884834,0.01391319,0.03911243,0,0.002926182,0.01043328,0.002588938,0.003034814,0.00460083
cg24818418,0.6215082,0.7171444,0.7676241,0.8155866,0.2072852,0.7521839,0.8169838,0.8416996,0.8071194,0.754477,0.7123637
cg24818434,0.002110717,0,0,0.01644759,0,0,0.006298583,0.004752389,0.005762954,0.001396846,0.001760617
cg24820250,0.5272847,0.2868822,0.6750329,0.6763473,0.8138615,0.6654941,0.9061773,0.9196556,0.9069866,0.8503427,0.889754
cg24820508,0.05024651,0.05574898,0.04269337,0.04388817,0.05467733,0.03734272,0.067724,0.07022696,0.0686635,0.06685816,0.05653832
cg24820809,0.8605967,0.8094538,0.8053004,0.84518,0.8206052,0.8137075,0.8402754,0.8555699,0.8443998,0.7877046,0.8416368
cg24821554,0.8681284,0.8214733,0.8564175,0.903416,0.8998829,0.857802,0.8789173,0.8860468,0.8707325,0.8106038,0.8329322
cg24822446,0,0.005673863,0.009598738,0.006716684,0.002070364,0,0.01164298,0.01616612,0.01199457,0.006466445,0.005051363
cg24823993,0.01937028,0.04806237,0,0.05043633,0.02240784,0.01651986,0.03267739,0.02327714,0.02860074,0.01520572,0.001179984
cg24824266,0.02335205,0.006200488,0.00040531,0.01014799,0.02262299,0.0123605,0.02196787,0.02481664,0.03069287,0.01746918,0.01420912
cg24824840,0.6012104,0.7750587,0.7124748,0.8248768,0.7960929,0.7706292,0.7868253,0.774648,0.7795224,0.6596545,0.6616063
cg24825722,0.7388566,0.6395341,0.6937208,0.6787939,0.6937265,0.718165,0.6570315,0.6824596,0.6410856,0.6039866,0.6643785
cg24826645,0,0.09553708,0.06593829,0.04503578,0.1229506,0.0783572,0.13784,0.09637654,0.08083672,0.1253635,0.1085689
cg24826867,0,0.01172262,0.004166545,0.02050526,0,0,0.000811148,0.01208522,0.005932993,0.01024589,0.001020725
cg24829483,0.8485996,0.6712738,0.7605785,0.6881979,0.7658321,0.7983049,0.7944244,0.7693567,0.837993,0.7420328,0.7534887
cg24831427,0.3012581,0.4087768,0.647811,0.8667333,0.6515909,0.6716586,0.8141252,0.8667628,0.8598462,0.6086187,0.6323086
cg24832140,0.04920873,0.08898645,0,0.1202674,0.04886061,0.04021776,0.0340036,0.03084229,0.02765452,0.05250303,0.04525217
cg24832353,0,0.003168964,0,0.01858666,0,0,0,0.001072459,0.000361042,0,0
cg24833176,0.02985297,0.06648212,0.07772756,0.07534666,0.05046349,0.05800714,0.081487,0.06034229,0.0844514,0.06787569,0.04137754
cg24833277,0.8820779,0.9063119,0.9015843,0.9248805,0.8447043,0.9080638,0.9051083,0.9064888,0.8968635,0.8418442,0.8078378
cg24834740,0,0,0.009608301,0.003805417,0.006763132,0,0.005263609,0.005533016,0.003181937,0.008731985,0
cg24835159,0,0.0700468,0.1197192,0.1551655,0.01832693,0.1423252,0.1444799,0.219385,0.1572227,0.0734349,0.03201056
cg24836175,0.01478982,0.06583248,0.04390731,0,0.01132036,0.0273001,0.02354563,0.02231899,0.01905297,0.01611394,0.02056786
cg24836583,0.003398778,0.03798171,0.001878881,0.009804519,0.02946118,0.007495299,0.007190227,0.01005483,0.006901656,0.01813428,0.02062695
cg24838010,0,0.01449994,0.01322382,0.0285406,0.003031825,0.01347174,0.01032443,0.00782586,0.008062403,0.01285307,0.004861773
cg24840099,0.03384262,0.00478269,0.01486684,0,0.000976692,0.01268816,0.04261038,0.3177269,0.03653154,0.01885803,0.01238821
cg24841244,0.7854892,0.8597031,0.7914274,0.8301669,0.7150609,0.8010069,0.7650658,0.7664016,0.7864213,0.7396932,0.6681451
cg24844534,0.01248359,0.02347212,0.01337112,0.02280594,0.01914627,0.01536227,0.0294221,0.02398602,0.03392563,0.039579,0.01775572
cg24845207,0.9457521,0.9367916,0.952994,0.9617986,0.9666476,0.9813066,0.9585125,0.9718092,0.9681364,0.9511903,0.9553775
cg24847163,0,0.01348147,0,0,0.0184637,0.01055131,0,0,0.000615884,0,0
cg24847572,0,0,0.004619183,0.00501979,0.009719569,0,0.003572975,0.00560501,0.006894147,0.01202935,0
cg24849648,0.3370962,0.4324593,0.4731225,0.6186472,0.5685406,0.5372111,0.64656,0.6586209,0.7331182,0.5402611,0.4360385
cg24851490,0.6874318,0.7586836,0.7321742,0.817027,0.7964994,0.775668,0.7971229,0.6745369,0.8181028,0.7246119,0.6650116
cg24852661,0.002918717,0.03721332,0.02174606,0.02062352,0.02484151,0.03383491,0.04499852,0.05142293,0.04431861,0.03347374,0.007924447
cg24854010,0.8508351,0.7889332,0.8471336,0.8730429,0.7224894,0.8332918,0.8010272,0.8673698,0.8250234,0.7497263,0.7218783
cg24855780,0.7936625,0.803983,0.7999688,0.8681504,0.5570822,0.8216403,0.837001,0.7693194,0.8360159,0.7872934,0.786319
cg24856383,0.004222019,0.01456071,0.02282361,0.02484038,0.01443966,0.02109751,0.02748715,0.02407717,0.04685859,0.03270426,0.04546289
cg24856732,0.04744775,0.03758562,0.03139009,0.05672509,0.05505884,0.04856549,0.1207994,0.08305194,0.1037745,0.05841562,0.0226553
cg24857117,0.06652189,0.1079613,0.07395616,0.0521065,0.07412937,0.07265359,0.003153853,0.009250014,0.01949865,0,0
cg24857545,0.6573315,0.6225652,0.7367799,0.7095298,0.7714757,0.7487374,0.7136643,0.7206752,0.7593751,0.6474903,0.6156259
cg24857721,0.7635012,0.6886196,0.5080985,0.6614147,0.8151005,0.5463775,0.5540158,0.5702295,0.5130152,0.5467268,0.5549845
cg24858591,0,0.1344148,0,0.04274178,0,0,0.0037871,0.01139521,0.003917035,0,0.009722108
cg24859228,0.03271221,0.0355293,0.02705183,0.02643679,0.02146946,0.0231043,0.03535734,0.0438998,0.03950247,0.02818451,0.1037721
cg24860534,0.01184253,0.01016325,0.003742748,0.01473561,0.01225004,0.009361966,0.01150636,0.01668845,0.01650214,0.009258091,0.004502554
cg24861272,0.009560917,0.002722182,0.05235237,0.05675133,0.019229,0.04647274,0.06005947,0.08247165,0.07776147,0.04522264,0.02632221
cg24862483,0.3212395,0.2026418,0.2296716,0.2420477,0.1646504,0.2438294,0.246788,0.2389269,0.206402,0.1618576,0.2006811
cg24866437,0.7353336,0.739049,0.7405642,0.7371418,0.7623839,0.6939304,0.7908815,0.8437331,0.7906452,0.7508572,0.791371
cg24867501,0.4156565,0.6236908,0.5967996,0.629814,0.289159,0.6423208,0.6125976,0.6312778,0.6449726,0.6083773,0.5218485
cg24868271,0.08725272,0.09223394,0.1046731,0.06817513,0.07750722,0.1030225,0.1244254,0.1367548,0.123302,0.08795273,0.06681586
cg24868525,0.1171661,0.1401546,0.1278842,0.1240084,0.1286389,0.1172986,0.1134675,0.120681,0.1255966,0.09698855,0.08311979
cg24870273,0.8345754,0.8289693,0.8077039,0.8508563,0.7249166,0.8504888,0.8302447,0.8444862,0.8474997,0.7879601,0.8140239
cg24870391,0.7811093,0.7177787,0.8034165,0.8734981,0.8224868,0.7935624,0.8375841,0.752579,0.8528534,0.7760112,0.7920672
cg24871743,0.2400481,0.353909,0.4144349,0.5306039,0.4614253,0.7097061,0.6651614,0.7913179,0.4257661,0.06990875,0
cg24873414,0.141338,0.07123311,0.06911353,0,0.03357976,0,0,0.01504494,0,0,0
cg24874111,0.5405028,0.7657877,0.1567663,0.4258553,0.2827838,0.1493676,0.1366157,0.1485058,0.1588997,0.08512166,0.1510872
cg24875415,0.7329873,0.6389235,0.6228425,0.5447122,0.7137819,0.7297619,0.8105398,0.786315,0.8043197,0.7479942,0.80555
cg24877842,0.07577954,0.1891653,0.1318454,0.1777274,0.04466672,0.1406439,0.2452274,0.3264922,0.3460254,0.1854255,0.14477
cg24879335,0.9366773,0.4365857,0.916586,0.843693,0.9362035,0.9174419,0.2128031,0.2089905,0.2592483,0.489812,0.5263794
cg24879595,0.04173725,0.07811759,0.05093841,0.06523623,0.06275235,0.06519851,0.0967114,0.07394464,0.07912897,0.0912441,0.08621872
cg24880821,0.01918445,0.06727821,0.02797147,0.03362838,0.06670965,0.02320943,0.04758594,0.05033846,0.04983436,0.05696774,0.03786829
cg24881834,0.112741,0.2484906,0.1642526,0.309818,0.09368505,0.08977482,0.2800022,0.2466277,0.2696289,0.1637364,0.1007138
cg24883276,0,0.01849858,0,0.01536906,0.009170641,5.25E-05,0.001902631,0.00359028,0.00443499,0.000780732,0.000752629
cg24883732,0.9619989,0.8305528,0.8334004,0.9020024,0.9365306,0.8574578,0.9373475,0.9470177,0.9186669,0.8700098,0.8934752
cg24884084,0.1029998,0.5489221,0.1149485,0.2825095,0.04692945,0.1626069,0.7478825,0.537693,0.7089064,0.6516423,0.6540553
cg24886748,0,0.006087719,0.01641478,0.02458041,0.02297061,0,0,0,0,0,0.002155938
cg24887211,0.566815,0.6351773,0.6944401,0.7559202,0.6939516,0.6795327,0.7290875,0.6998145,0.7292704,0.6529258,0.6765078
cg24888049,0.7495399,0.6899663,0.6171089,0.6962373,0.6310302,0.6947216,0.6764342,0.6676399,0.6943033,0.6126274,0.5844268
cg24889366,0.00660682,0.02892581,0.02367239,0.01726337,0.01279175,0.01632864,0.01609653,0.01985558,0.01985394,0.03426754,0.01556019
cg24889744,0.0269347,0.05427672,0.0370084,0.05321625,0.0349433,0.03604465,0.04151141,0.04678756,0.04588509,0.04251786,0.04331268
cg24890043,0,0.01143021,0.02223718,0.006357125,0.001470039,0.009359334,0.007849387,0.002550043,0.006743692,0.02240978,0.01852298
cg24890286,0.8386505,0.5838147,0.8019775,0.7903665,0.7738438,0.7905611,0.8706036,0.9184209,0.884914,0.754458,0.7525974
cg24890446,0.00783357,0.05004947,0.0352275,0.04509074,0.02815749,0.02870295,0.06556641,0.06018155,0.08708249,0.03699433,0.04137317
cg24891133,0.008900438,0.05648864,0.7895401,0.6987386,0.008224215,0.816905,0.07727113,0.3506815,0.1046806,0.05078969,0.01097656
cg24892074,0.009934515,0.006675754,0.01692183,0.01289806,0.01361303,0.007986532,0.01405817,0.01503605,0.01471574,0.01345785,0.01096246
cg24892510,0.1008004,0.0430959,0.0293846,0.03597094,0.006247628,0.02907301,0.05385876,0.05358635,0.0506421,0.1343018,0.2039996
cg24893837,0.541086,0.4170804,0.5136738,0.4985887,0.4683425,0.5773331,0.5507634,0.43167,0.6101534,0.3630736,0.3904404
cg24895052,0.712028,0.6666746,0.6343758,0.6675791,0.5243077,0.6293666,0.7169967,0.7501651,0.692385,0.5877802,0.6074889
cg24896109,0.001616393,0.003644689,0.01565153,0.005007094,0,0,0.006446776,0.00612173,0.005098455,0.002663899,0.006990307
cg24898753,0.5096568,0.3498311,0.3596042,0.3715414,0.09307694,0.3528396,0.5409435,0.4831044,0.5490054,0.2609028,0.3280118
cg24898863,0.6257652,0.7210161,0.7056798,0.7305228,0.6018568,0.596053,0.7803543,0.6843764,0.7651099,0.7342677,0.7613199
cg24899750,0.6704459,0.4415497,0.4415483,0.6474082,0.5410492,0.4632576,0.5618878,0.5236377,0.5740278,0.3692917,0.3612601
cg24901042,0.005972401,0.01762392,0.0361232,0.02444589,0.03351098,0.02432804,0.03866065,0.06501647,0.05020012,0.01026412,0.01974896
cg24901474,0.0093426,0.1818869,0.242814,0.3454605,0.09075106,0.334694,0.2485903,0.2329382,0.3196288,0.1658906,0.07026361
cg24903376,0.01147442,0.03754652,0.0405741,0.0137599,0.01260273,0.02682799,0.01783304,0.02344421,0.02601115,0.01864472,0.01947523
cg24903794,0.01032633,0.04540427,0.05046866,0,0,0,0.01353887,0.01097509,0.01474996,0.01474453,0.00040125
cg24904765,0.008899904,0.05285447,0.03703121,0.04239979,0.04148647,0.01061331,0.027119,0.02221814,0.0381993,0.02561639,0.01105366
cg24905739,0.006193362,0.002478559,0.01672962,0.01238708,0.007454859,0,0.00950891,0.009800117,0.007710443,0.01156568,0.001442291
cg24906202,0.05866467,0.05151762,0.05458721,0.05010354,0.04661597,0.05480558,0.09420823,0.1015518,0.07480352,0.05845499,0.08257362
cg24906992,0.05558861,0.05375564,0.2633748,0.3162142,0.004859021,0.3158571,0.003236966,0.009978074,0.006534722,0,0
cg24907852,0.1884514,0.03523614,0.04636894,0.01817133,0.05033386,0,0,0.006521491,0,0.001881134,0
cg24908058,0.9039958,0.9051471,0.8872188,0.9283831,0.8878692,0.9442021,0.907524,0.8530903,0.9053326,0.8934628,0.8992482
cg24908499,0.03670968,0.07717057,0.05708386,0.06295335,0.0441577,0.04211961,0.09201042,0.1084609,0.09118107,0.06820766,0.05440865
cg24909445,0.01060492,0.00131109,0.01830175,0,0.01868468,0,0.008650857,0.008772698,0.01019486,0.00737562,0.005660852
cg24909737,0,0.000927932,0.007231109,0.009962401,0.0154963,0.01223011,0.02264406,0.02179907,0.01676133,0.02367514,0.03394164
cg24909975,0.01031187,0.000638626,0.002047792,0.00710804,0.01397274,0,0.005844251,0.002242115,0.0061162,0.001618427,0
cg24910675,0.4000513,0.5329757,0.4333336,0.5732608,0.2156856,0.4423433,0.6180876,0.5031142,0.6053829,0.4324052,0.3192209
cg24911803,0.02815875,0.05460341,0.07112499,0.07494403,0.04836883,0.06297543,0.07628983,0.07898941,0.08652736,0.07423393,0.04909505
cg24912023,0.2074317,0.5073369,0.3404281,0.55294,0.4730754,0.4189166,0.4421583,0.4124568,0.5280645,0.4268441,0.4094495
cg24912560,0.9122145,0.9319462,0.8038101,0.882134,0.901467,0.8330616,0.8378308,0.8296008,0.8361487,0.7484002,0.7127347
cg24914244,0.8678524,0.7239946,0.756714,0.7249569,0.8755568,0.8381984,0.8623241,0.9032563,0.8718417,0.8681519,0.8325339
cg24914860,0.0449942,0.09059057,0.05153617,0.04993995,0.04867443,0.04226958,0.08670137,0.1083411,0.07548613,0.1425349,0.120708
cg24916177,0.009024948,0,0.01674664,0.009666518,0.01268952,0.01030133,0.03150031,0.04880838,0.02720165,0.02546921,0.02682188
cg24917645,0.00822108,0.02181397,0.01127294,0.01871382,0.00056378,0.00485307,0.01962442,0.02026925,0.01888633,0.02317254,0.0263688
cg24919884,0.8642508,0.8649158,0.8016726,0.9183673,0.9074998,0.8294808,0.83068,0.853017,0.8472092,0.8075658,0.8359392
cg24919972,0.3165083,0.3928531,0.3384897,0.4192403,0.4449902,0.3696076,0.4580843,0.411602,0.4726974,0.2375642,0.2728013
cg24920358,0.6084114,0.2759246,0.4600025,0.2518913,0.2730686,0.4476521,0.3860862,0.4174199,0.341286,0.2345695,0.2812631
cg24921089,0.01856569,0.03834625,0.02407296,0.04252263,0.0237084,0.02962659,0.04668417,0.3606736,0.0338702,0.04537106,0.03852179
cg24921858,0.5771943,0.5727531,0.5469747,0.6997679,0.4585293,0.5451536,0.6399391,0.6560382,0.6798792,0.5241789,0.4808575
cg24922045,0.8253545,0.8395817,0.8424587,0.8599809,0.7518354,0.8146666,0.8012545,0.7492664,0.8177313,0.7234005,0.7437221
cg24922992,0.5183746,0.5165519,0.4887988,0.5329584,0.5613927,0.5406726,0.59132,0.5974101,0.549256,0.5320266,0.5248697
cg24923526,0.02080396,0.06364618,0.05797458,0.07685694,0.03395713,0.02746777,0.06959949,0.05664998,0.06514151,0.05536351,0.03442091
cg24924631,0.7823412,0.6717756,0.9098889,0.8114252,0.9590006,0.841816,0.9195504,0.9284971,0.9083903,0.8409035,0.8466938
cg24924779,0.009876281,0.03468764,0,0.003179978,0.01892106,0,0.005559578,0.01187113,0.002580533,0.01152864,0.004859484
cg24926042,0.7197933,0.772927,0.7644207,0.8249608,0.7591,0.7443088,0.7745509,0.7428446,0.7470587,0.7335864,0.7357173
cg24926276,0.6030963,0.6679236,0.6248114,0.683787,0.5712842,0.691846,0.7729141,0.7318447,0.7544286,0.7070684,0.7470362
cg24926780,0.4775759,0.5657653,0.6074729,0.6251216,0.3196816,0.6587664,0.6769521,0.5935345,0.6502709,0.5782633,0.5740145
cg24928161,0.8418962,0.7284777,0.7614951,0.7818019,0.7934248,0.7754687,0.7991527,0.8032155,0.7966803,0.7318754,0.7765159
cg24928378,0.06756075,0.0767154,0.1346882,0.1100818,0.05987,0.01771342,0.002958223,0.02104493,0.01444709,0,0.0100577
cg24928687,0.833259,0.7574853,0.8367469,0.8489906,0.8993431,0.8578421,0.865887,0.9004993,0.8395637,0.8128703,0.8265235
cg24929737,0,0,0.008274622,0.005035329,0.007237392,0,0.006692052,0.01061742,0.01038182,0.006044585,0.00275081
cg24929834,0.9244998,0.7916071,0.7951249,0.7756989,0.8430244,0.7746823,0.8165547,0.8668792,0.8677174,0.8034558,0.8395121
cg24930915,0.02890624,0.07231595,0.07308443,0.1129943,0.04380395,0.04437643,0.07185994,0.06531548,0.07721359,0.07308391,0.0615684
cg24934431,0.6342469,0.6372863,0.5998919,0.7448886,0.7609562,0.736901,0.8163037,0.8561447,0.8210521,0.7131203,0.7326647
cg24935900,0.05039155,0.05733301,0.05613494,0.05502482,0.0391086,0.05714529,0.08488735,0.07957194,0.09661118,0.07098042,0.06742561
